,title,description,stars,price,price_discount,reviews,url
67,Apartamento en San Miguel,Departamento acogedor,4.67,40880,,9,https://www.airbnb.cl/rooms/831126938912410155?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=2de4eec6-998f-4168-89d0-6d4a0cae679d
68,Habitación en Santiago,"Patagonia,
habitación privada.",4.94,23360,,17,https://www.airbnb.cl/rooms/755620559941072677?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=2de4eec6-998f-4168-89d0-6d4a0cae679d
69,Apartamento en Santiago,"Departamento Estudio, Vista Stgo",4.63,26188,,8,https://www.airbnb.cl/rooms/787223817645161684?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=2de4eec6-998f-4168-89d0-6d4a0cae679d
70,Condo en San Miguel,Moderno Departamento en San Miguel,4.93,39517,,99,https://www.airbnb.cl/rooms/671003701371362727?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-14&previous_page_section_name=1000&federated_search_id=2de4eec6-998f-4168-89d0-6d4a0cae679d
71,Tienda de campo en Santiago,tienda para aventureros,0.0,8565,10399.0,0,https://www.airbnb.cl/rooms/878515384355962054?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=2de4eec6-998f-4168-89d0-6d4a0cae679d
72,Minicasa en Lo Barnechea,Tiny House en el estero Arrayán,0.0,59971,,0,https://www.airbnb.cl/rooms/867306963105054865?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
73,Apartamento en Providencia,eldepto ( Departamento Simple),4.72,35320,,966,https://www.airbnb.cl/rooms/37722218?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
74,Apartamento en Estación Central,"Lindo y cómodo departamento, metro las rejas",5.0,30331,,4,https://www.airbnb.cl/rooms/870216912622474201?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
75,Apartamento en Estación Central,Departamento vista 1608 Cerca Metro,4.94,26667,,16,https://www.airbnb.cl/rooms/723019476126628503?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
76,Condo en Providencia,Acogedor departamento a pasos de metro 1d 1b,4.81,57232,,177,https://www.airbnb.cl/rooms/53572443?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
77,Habitación en Santiago,Habitación privada cerca a Palacio la Moneda,4.68,24530,,31,https://www.airbnb.cl/rooms/774681412410816345?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
78,Domo en Pirque,Domo privado Pirque,4.88,99120,,16,https://www.airbnb.cl/rooms/45634806?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
79,Habitación en Santiago,Gran habitación con sala privada,4.33,16352,,6,https://www.airbnb.cl/rooms/811601009055993501?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
80,Habitación en Ñuñoa,"Vacaciones especiales ,como en casa",4.83,14016,,52,https://www.airbnb.cl/rooms/32985858?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
81,Habitación en Santiago,"Patagonia,
habitación privada.",4.94,23360,,17,https://www.airbnb.cl/rooms/755620559941072677?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
82,Apartamento en Santiago,Apartamento Amoblado Stgo Centro 1 ambiente 30m2,4.8,38719,44569.0,174,https://www.airbnb.cl/rooms/49655554?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
83,Apartamento en La Florida,"Lindo dpto, con estacionamiento,  condominio",4.89,46454,,28,https://www.airbnb.cl/rooms/746460355196195454?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
84,Cabaña en Pirque,Moderno  loft en San Juan de Pirque,4.98,88768,,60,https://www.airbnb.cl/rooms/573857582406896322?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
85,Habitación en Santiago,Habitación acogedora a pasos del metro Santa Lucía,4.73,17520,,30,https://www.airbnb.cl/rooms/709564966014162593?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
86,Apartamento en Las Condes,Mejor Barrio - Excelente Ubicación Metro Parking,4.89,44155,54014.0,222,https://www.airbnb.cl/rooms/20306826?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
87,Apartamento en Santiago,Apartamento Centro de Santiago,0.0,32704,39704.0,0,https://www.airbnb.cl/rooms/881109432696255481?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
88,Condo en La Florida,Céntrico  departamento en La Florida,4.53,41360,,136,https://www.airbnb.cl/rooms/27570335?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
89,Condo en Santiago,Depto metro moneda vista torre entel 2,4.68,32704,37805.0,22,https://www.airbnb.cl/rooms/628344712084046183?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=d91d4ddc-b1ba-44a4-9575-8311654e4d73
90,Condo en Santiago,"Central y clásico - moderno, encantador, renovado",4.91,35624,49215.0,232,https://www.airbnb.cl/rooms/27088114?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
91,Apartamento en Santiago,Departamento nuevo 100% Equipado a pasos del Metro,4.96,28704,36991.0,25,https://www.airbnb.cl/rooms/684709462994129047?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-15&check_out=2023-05-20&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
92,Apartamento en Santiago,San Francisco 3 cuadras Alameda,5.0,29222,31922.0,4,https://www.airbnb.cl/rooms/807894797146257868?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
93,Habitación en Santiago,Habitación privada en pleno centro de Santiago,4.64,17723,,28,https://www.airbnb.cl/rooms/724652996101392244?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
94,Alojamiento vacacional en Las Vertientes,"Estilosa Cabaña a orillas del río, Cajón del Maipo",4.88,65013,,59,https://www.airbnb.cl/rooms/53103718?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
95,Apartamento en Santiago,Cama King Bed New & Electric Santa Lucia Hill 43TV 63,4.79,30863,39260.0,113,https://www.airbnb.cl/rooms/45274392?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
96,Apartamento en Santiago,Estudio con estilo en el centro histórico de Santiago,4.85,35644,,140,https://www.airbnb.cl/rooms/16807485?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
97,Apartamento en Santiago,Cómodo y céntrico departamento.,0.0,36308,44079.0,0,https://www.airbnb.cl/rooms/882151570621822229?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
98,Apartamento en Las Condes,★Exclusivo Apart ★Metro y Parking Gratis!,4.92,50323,63514.0,257,https://www.airbnb.cl/rooms/plus/19809641?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-05&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
99,Cabaña en Lo Barnechea,"Casa Ñilhue, Camino a la Farellones",4.84,122296,,73,https://www.airbnb.cl/rooms/34978926?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
100,Condo en Santiago,Apartment Cozy in Historic downtown/CentroSantiago,4.78,32532,45339.0,65,https://www.airbnb.cl/rooms/20331043?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
101,Apartamento en San Miguel,Departamento acogedor,4.67,40880,,9,https://www.airbnb.cl/rooms/831126938912410155?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
102,Apartamento en Ñuñoa,304- departamento en Ñuñoa,3.5,35039,,4,https://www.airbnb.cl/rooms/808812605958661067?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
103,Alojamiento en Lo Barnechea,"Casa del Arrayan, precordillera",4.87,70080,,15,https://www.airbnb.cl/rooms/769079275743175176?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
104,Alojamiento vacacional en Santiago,Departamento cómodo y acogedor.,4.82,33443,,11,https://www.airbnb.cl/rooms/10376508?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
105,Apartamento en Santiago,Metro Santa Isabel (2 cuadras) - WiFi,4.89,28032,,205,https://www.airbnb.cl/rooms/15646664?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
106,Condo en Santiago,Cómodo y Conveniente Condo Clásico Stgo Centro.,0.0,35156,,5,https://www.airbnb.cl/rooms/853078041232110201?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
107,Apartamento en Santiago,Tranquilo departamento en Bellas Artes/Lastarria 2,4.79,37610,41439.0,129,https://www.airbnb.cl/rooms/32955628?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=1452d6b4-ddeb-4f95-bd8a-b38467c49829
108,Habitación en Santiago,Depto. Cercano a Parque Almagro muy céntrico,4.34,12352,,85,https://www.airbnb.cl/rooms/33170009?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
109,Habitación en Las Condes,Habitación cercana a Mall y Metro Los Dominicos,4.64,18922,,25,https://www.airbnb.cl/rooms/796303015084256613?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
110,Habitación en Santiago,Habitación acogedora a pasos del metro Santa Lucía,4.73,17520,,30,https://www.airbnb.cl/rooms/709564966014162593?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
111,Condo en Santiago,Hermoso departamento con terraza en condominio,4.85,52560,,13,https://www.airbnb.cl/rooms/629858250161305146?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
112,Habitación en Santiago,cómodo alojamiento,4.3,16288,,8,https://www.airbnb.cl/rooms/850612556929026361?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
113,Alojamiento vacacional en San José de Maipo,Lodge de montaña Faldas del Punta Dama.,5.0,99370,118720.0,23,https://www.airbnb.cl/rooms/757178747252481583?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
114,Apartamento en Santiago,"Acogedor, cómodo c/Estacionamiento. 418",4.77,48562,,200,https://www.airbnb.cl/rooms/36453632?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-09&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
115,Apartamento en Estación Central,Departamento vista 1608 Cerca Metro,4.94,26667,,16,https://www.airbnb.cl/rooms/723019476126628503?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
116,Apartamento en Santiago Centro,Acogedor y Céntrico Departamento,4.79,31781,,285,https://www.airbnb.cl/rooms/7259890?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
117,Apartamento en Santiago,Estudios privado Santiago centro,0.5,25982,28982.0,4,https://www.airbnb.cl/rooms/783115010662183584?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
118,Condo en Santiago,Hermoso Departamento en ubicación hiper-conectada.,4.82,30755,33635.0,11,https://www.airbnb.cl/rooms/744420881945520729?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
119,Apartamento en Santiago,Cómodo y Linda Vista,0.0,39082,,0,https://www.airbnb.cl/rooms/869802384434321764?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
120,Apartamento en Santiago,Céntrico agradable y cómodo dpto,4.82,25462,32237.0,11,https://www.airbnb.cl/rooms/815298538761402998?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
121,Condo en La Florida,Céntrico  departamento en La Florida,4.53,41360,,136,https://www.airbnb.cl/rooms/27570335?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
122,Apartamento en Providencia,"Bellavista Serenity 1BR, con estacionamiento, aire acondicionado y terraza",4.58,30529,52093.0,93,https://www.airbnb.cl/rooms/29281357?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-06&check_out=2023-05-11&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
123,Apartamento en Lo Barnechea,Un dormitorio con la terraza- Los Trapenses,4.4,97725,,15,https://www.airbnb.cl/rooms/615822820923814915?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
124,Loft en Santiago,6 LOFT moderno Ñuñoa WIFI cocinaOK,4.72,24621,28253.0,36,https://www.airbnb.cl/rooms/38409046?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
125,Apartamento en Santiago,Dpto studio Ñuñoa,0.0,35039,,0,https://www.airbnb.cl/rooms/868854764232666294?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=3ef195f2-9bf3-44bb-9334-be6b40084cd1
126,Alojamiento en Santiago,Casa en la montaña con vistas únicas.,4.79,126328,,164,https://www.airbnb.cl/rooms/36178636?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
127,Condo en Santiago,Depto metro moneda vista torre entel 2,4.68,32704,37805.0,22,https://www.airbnb.cl/rooms/628344712084046183?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
128,Domo en El Canelo,"Montaña, tranquilidad y desconexión",4.8,125560,143060.0,55,https://www.airbnb.cl/rooms/560881702092137700?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
129,Apartamento en Santiago,Apart. Santiago Nuevo,4.83,37856,,6,https://www.airbnb.cl/rooms/814301867344865867?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
130,Apartamento en Santiago,Apartamento Amoblado Stgo Centro 1 ambiente 30m2,4.8,38719,44569.0,174,https://www.airbnb.cl/rooms/49655554?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-07&check_out=2023-05-12&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
131,Habitación en Santiago,"Habitación Tribeca con dos camas individuales, estudio con piscina, WiFi, aire acondicionado",4.45,18253,27137.0,74,https://www.airbnb.cl/rooms/47114543?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-08&check_out=2023-05-13&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
132,Habitación en Providencia,A-Habitación en casa .muy acogedora .,4.0,17640,,48,https://www.airbnb.cl/rooms/578730678615455987?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-10&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
133,Apartamento en Providencia,Cómodo depto Urbano en barrio Manuel Montt c/est.,4.74,56635,,86,https://www.airbnb.cl/rooms/46461328?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-05-03&check_out=2023-05-08&previous_page_section_name=1000&federated_search_id=c20acdb6-145f-40af-8e52-fefdd909d40d
